dao_id,proposal_id,proposal_title,created,protocol,category_cluster,forum_url,id,post_count,views,reply_count,like_count,forum_created,forum_bumped,forum_url_from
arbitrumfoundation.eth,0x4263479008bf11e2309c2cf83c06715e653aa4fe66737d8c07c739b06490dc0a,Stader Labs LTIPP Council Recommended Proposal,4/8/24 13:32,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/stader-labs-ltipp-application-draft/21989,21989,10,1172,2,6,2024-03-03T23:41:08.964Z,2024-04-15T16:25:00.797Z,snapshot
arbitrumfoundation.eth,0x15b857dac71f63b3d8741af84cd30a5c1ac8814782f093019c63a3281fc0ee78,Stake DAO STIP Addendum,5/20/24 14:27,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/stake-dao-stip-addendum/23392,23392,21,937,8,11,2024-04-23T12:39:13.741Z,2024-05-31T16:29:00.031Z,snapshot
arbitrumfoundation.eth,0x504c8477829bbf5fabb044c141caf2ed3752a251bd2184f3c448add554165080,Stakewise LTIPP Council Recommended Proposal,4/8/24 13:31,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/stakewise-ltipp-application-draft/21754,21754,8,1216,1,6,2024-03-02T13:58:04.047Z,2024-04-30T16:16:18.544Z,snapshot
arbitrumfoundation.eth,0xd87661726bd1ec98ece698fa2cf35e540e4fec937495cfcec8795c55ae1ac0c3,Steadefi LTIPP Council Recommended Proposal,4/8/24 13:29,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/steadefi-ltipp-application-draft/21663,21663,8,1308,2,4,2024-03-01T07:20:10.772Z,2024-07-03T02:19:53.160Z,snapshot
arbitrumfoundation.eth,0x72e722e990f6a6863648abbad62db909bfdaf991ddb8a08706551b24ac0b2864,Steer LTIPP Council Recommended Proposal,4/8/24 13:27,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/steer-protocol-ltipp-application-draft/22089,22089,7,1413,1,2,2024-03-04T04:56:47.470Z,2024-06-11T13:18:58.927Z,snapshot
arbitrumfoundation.eth,0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e,Approval of STEP committee recommendations,7/3/24 18:41,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/step-committee-recommendations/25097,25097,36,2568,11,102,2024-06-22T18:43:02.918Z,2024-07-22T06:38:05.039Z,snapshot
arbitrumfoundation.eth,0x82361ac5d96d78d7f871a1bab106fffac9223c5ff799e48dff831981a90b8f07,STFX LTIPP Council Recommended Proposal,4/8/24 13:26,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/stfx-ltipp-application-draft/21790,21790,8,1219,1,5,2024-03-02T19:11:02.284Z,2024-04-15T16:21:47.364Z,snapshot
arbitrumfoundation.eth,0x4aa15fd4e3f8f4b270007186a76c1c79f7d3f8a4ae27f6d528666840d8cd477d,Strategic Treasury Management on Arbitrum,8/15/24 18:04,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/strategic-treasury-management-on-arbitrum/25301,25301,69,2064,15,199,2024-07-05T09:27:19.269Z,2024-08-24T11:33:05.373Z,snapshot
arbitrumfoundation.eth,0x3a946e839de9f9795023b2853f64e6785ca4363a0a552ce3676f9e66f24187fd,Streamlining the LTIPP Bounties,5/22/24 17:20,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/streamlining-the-ltipp-bounties/23786,23786,25,1200,2,12,2024-05-14T02:41:10.124Z,2024-05-31T10:59:16.587Z,snapshot
arbitrumfoundation.eth,0xad2d3a9d5b2b937664d6cbdf2f5cff1b98e4806a428bdc0c17d2994c0bd084b5,SX Bet LTIPP Council Recommended Proposal,4/8/24 13:26,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/sx-bet-ltipp-application-draft/22061,22061,9,1360,1,2,2024-03-04T03:29:08.334Z,2024-05-17T04:22:48.493Z,snapshot
arbitrumfoundation.eth,0xc0b23982c557ae6f194d7965d9a01e350ce66028ad36a6d70641e15f52583b06,Symbiosis LTIPP Council Recommended Proposal,4/8/24 13:24,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/symbiosis-ltipp-application/21748,21748,5,1100,0,5,2024-03-02T12:11:49.599Z,2024-04-15T16:20:15.884Z,snapshot
arbitrumfoundation.eth,0x48617ccb16fcddca1bcf81973bcde6c3f0cd558df6f32c0be5a0c17535b5090e,Synonym Finance LTIPP Council Recommended Proposal,4/8/24 13:23,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/synonym-finance-ltipp-application-draft/21585,21585,8,1241,1,8,2024-02-28T16:32:03.999Z,2024-04-15T16:19:28.968Z,snapshot
arbitrumfoundation.eth,0x20fc5915d63f720b88eb8701bbdc55af106e074c4f8aeb40cb4b932e089d4967,Synthetix - LTIPP [Post Council Feedback],4/26/24 10:44,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/synthetix-ltipp-application-final/22023,22023,20,2462,5,17,2024-03-04T01:23:21.695Z,2024-08-15T19:21:45.274Z,snapshot
arbitrumfoundation.eth,0x04971448620419df86ea930d3f4ae75ad4fff2ebcaead84687a27475f00e24d5,An (EIP-4824 powered) daoURI for the Arbitrum DAO,8/15/24 13:53,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/team-6-an-eip-4824-powered-daouri-for-the-arbitrum-dao/25371,25371,49,492,12,71,2024-07-07T00:33:48.737Z,2024-08-29T06:31:17.701Z,snapshot
arbitrumfoundation.eth,0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f, Change Arbitrum Expansion Program to allow deployments of new Orbit chains on any blockchain,7/24/24 16:52,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280,23280,46,2017,11,52,2024-04-18T14:29:38.882Z,2024-08-25T16:12:42.821Z,snapshot
arbitrumfoundation.eth,0xfd152fdc68cb8ba017105c5b577e955f99228927ef8ce9f6aafa7e2cf36aaa46,Thales Protocol STIP Addendum,5/20/24 14:25,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/thales-protocol-stip-addendum/23424,23424,15,776,1,3,2024-04-25T12:20:35.854Z,2024-05-31T16:35:07.582Z,snapshot
arbitrumfoundation.eth,0xe767087341a93a8fefe20ba89dd711f8d65b3adbdd631f83606149b441ba9592,The Beacon LTIPP Council Recommended Proposal,4/8/24 13:22,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/the-beacon-ltipp-application-draft/21966,21966,14,1548,7,3,2024-03-03T22:01:23.899Z,2024-08-02T14:08:10.973Z,snapshot
arbitrumfoundation.eth,0x07ac37df9f69f1cfc145a0badb32ec6e65e5ea3823d058ae5cffa6ecd080722f,Thetanuts Finance STIP Addendum,5/20/24 14:31,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/thetanuts-finance-stip-addendum/23374,23374,19,969,2,4,2024-04-23T05:22:49.899Z,2024-05-31T16:18:24.543Z,snapshot
arbitrumfoundation.eth,0xcf2ee6f7eb3e77855a40ce080785621fb27a9279f6f064abb631d8001d3b1700,Threshold LTIPP Council Recommended Proposal,4/8/24 13:21,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/threshold-foundation-ltipp-application-draft/21783,21783,8,1443,1,6,2024-03-02T18:02:11.642Z,2024-05-21T12:33:44.247Z,snapshot
arbitrumfoundation.eth,0x2c0125737bfe7d3575a7ff93dd9f375f3cbf5b76ae6f40a3138379df7cc9d6e0,Tradao - LTIPP [Post Council Feedback],4/25/24 12:48,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/tradao-ltipp-application-final/21884,21884,12,933,3,7,2024-03-03T16:34:39.218Z,2024-05-01T01:21:41.690Z,snapshot
arbitrumfoundation.eth,0x8715d04de510b9fae4fac510ccfcfd3e2b5d6c2d135ac778bad9b2d7da718a1c,Uniswap LTIPP Council Recommended Proposal,4/8/24 13:21,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/uniswap-ltipp-application-draft/21848,21848,11,1763,1,12,2024-03-03T11:12:39.800Z,2024-04-30T16:10:37.316Z,snapshot
arbitrumfoundation.eth,0xa99d8b8979d0149faf18a45f382ea8b992c36c21da8ce9072edd7a3011d967bf,Vaultka LTIPP Council Recommended Proposal,4/8/24 13:19,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/vaultka-ltipp-application-draft/21669,21669,10,2606,1,42,2024-03-01T11:35:47.922Z,2024-04-15T16:16:17.275Z,snapshot
arbitrumfoundation.eth,0x3b196ccb1b8a3847aad9450d5d5e5d065af62515605f3feaff32ed0e2712c7de,Verified USD LTIPP Council Recommended Proposal,4/8/24 13:18,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/verified-usd-ltipp-application-draft/21833,21833,10,1263,2,10,2024-03-03T05:40:16.099Z,2024-08-26T06:56:26.290Z,snapshot
arbitrumfoundation.eth,0xee48350ee200de73a3d40f052bcde42cd8e8998be12f04737f9645fd491b92d5,Yearn Finance LTIPP [Post Council Feedback],4/25/24 10:42,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/yearn-ltipp-application-final/21528,21528,7,1291,1,9,2024-02-27T20:30:10.735Z,2024-05-20T20:17:48.761Z,snapshot
arbitrumfoundation.eth,0x2518e600a3e492410a3f4027f4d8e11af5b19ac174cb1bf9ee9f9c89fb78ebdf,Yield Yak LTIPP Council Recommended Proposal,4/8/24 13:15,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/yield-yak-ltipp-application-draft/21912,21912,7,1232,1,6,2024-03-03T17:55:34.400Z,2024-04-24T10:14:28.616Z,snapshot
arbitrumfoundation.eth,0x0a74ae1f83f1521e98588598d851dcac1d218c072bcb105151bfddc977b3068b,Sanko GameCorp STIP Bridge Challenge,5/20/24 14:06,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/sanko-gamecorp-stip-addendum/23765,23765,14,721,0,1,2024-05-13T06:22:10.320Z,2024-05-31T16:41:03.506Z,manual
arbitrumfoundation.eth,0x05e8fa22813e74fd6e5f3360fda4bb6388d0f85d4e6aef834acbb48451307b01,ARDC Research Member Election,3/5/24 11:05,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/arbitrum-research-development-collective-elections-applications/20805,20805,45,5777,7,124,2024-01-23T04:23:50.368Z,2024-03-28T17:36:16.241Z,manual
arbitrumfoundation.eth,0x05e8fa22813e74fd6e5f3360fda4bb6388d0f85d4e6aef834acbb48451307b01,ARDC Research Member Election,3/5/24 11:05,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/arbitrum-research-development-collective-elections-applications/20805,20805,45,5777,7,124,2024-01-23T04:23:50.368Z,2024-03-28T17:36:16.241Z,manual
arbitrumfoundation.eth,0x21778db7ae6684cce5c3b4a17fb617c2247784ac66c4557b29e7d359d86c02f5,KyberSwap STIP Bridge Challenge,5/20/24 14:07,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/kyberswap-final-stip-round-1/17317,17317,35,3580,11,118,2023-09-27T12:33:45.789Z,2023-11-18T06:19:16.472Z,manual
arbitrumfoundation.eth,0x3914c54aafd42aed172176c0204d5b631030d75ecc462e310cde89e36ad97302,Sushi - LTIPP [Post Council Feedback],4/26/24 17:46,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/sushi-ltipp-application-final/21567,21567,26,2404,12,35,2024-02-28T04:56:09.485Z,2024-07-03T01:03:48.630Z,manual
arbitrumfoundation.eth,0x51df52b1596195d672c3120658b3d2aecee2a871f9c1a5ef7509298f98b9e825,Double-Down on STIP Successes (STIP-Bridge) ,3/22/24 20:45,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/double-down-on-stip-successes-stip-bridge/22353,22353,100,8036,33,278,2024-03-12T01:26:16.684Z,2024-08-16T16:21:23.795Z,manual
arbitrumfoundation.eth,0x57acaed2db622fa66de2bd70d3710f48984a5e55449a0bf6e4e661306d20d148,[Non-Constitutional AIP] Front-end interface to force transaction inclusion during sequencer downtime,3/13/24 1:38,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/tally-front-end-interface-to-force-transaction-inclusion-during-sequencer-downtime/21247,21247,71,4187,29,121,2024-02-14T16:36:20.676Z,2024-07-30T21:56:14.970Z,manual
arbitrumfoundation.eth,0x611926bc9afd0e503e6722aa5fe8186ccc8c203dab12087fb9d930ae2cad492a,Stargate STIP Bridge Challenge,5/20/24 14:02,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/stargate-finance-final-stip-round-1/17507,17507,16,2155,6,22,2023-09-28T01:33:21.973Z,2023-10-11T21:35:37.147Z,manual
arbitrumfoundation.eth,0x6991a746a43f8b2babec1798f97ea4f8cf932b837a1147ce8fc16aa5101ff3de,CVI.Finance - LTIPP [Post Council Feedback],4/25/24 3:49,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/cvi-ltipp-application-final/21947,21947,25,1331,1,112,2024-03-03T20:25:57.266Z,2024-07-03T02:02:02.096Z,manual
arbitrumfoundation.eth,0x81cc53932edd0891c8f93a502a1ea929ba1ef1ebf76701663c52d5167b323a6d,AIP: Funds to bootstrap the first BoLD validator - Bond sentiment.,6/6/24 14:17,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/aip-funds-to-bootstrap-the-first-bold-validator/24506,24506,34,1161,14,35,2024-05-29T16:23:17.457Z,2024-08-30T12:14:36.913Z,manual
arbitrumfoundation.eth,0x9210912a0a77090d1407107dcb9143864aa6c1faa5c6ed9046b6a0a56bf6bbcc,ARDC DAO Advocate Election,3/5/24 11:05,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/ardc-dao-advocate-communication-thread/22865,22865,10,1263,3,26,2024-03-29T13:44:03.452Z,2024-08-05T23:19:50.583Z,manual
arbitrumfoundation.eth,0x98a2b1eebda641b31d7d22a60708840ec7899157e00a4028f2e9f3030ddaf7a8,AIP: BoLD - permissionless validation for Arbitrum,6/6/24 14:16,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/aip-bold-permissionless-validation-for-arbitrum/23232,23232,73,4653,23,133,2024-04-16T14:36:55.448Z,2024-08-29T05:16:06.730Z,manual
arbitrumfoundation.eth,0x9a4800da3ebd6792a59f02d70467fc6ae158ec2d3d1d941cf095a54cb7c7f0d5,AIP: Funds to bootstrap the first BoLD validator - Operational cost sentiment.,6/6/24 14:18,arbitrum,Process and Protocol Amendments,,,,,,,,,manual
arbitrumfoundation.eth,0xa0ee4b1ac46204b4b513d97980c9fc0aaad9bd3dfb17bf47c819a3ae51c46ea9,MUX STIP Bridge Challenge,5/20/24 14:01,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/final-mux-protocol-stip-addendum/23726,23726,16,971,2,10,2024-05-08T18:58:31.773Z,2024-06-03T22:32:55.395Z,manual
arbitrumfoundation.eth,0xa220a80bf17a91c1c67b2c9de430ba0349c5122413644e1df49d34d19c1413bb,Pilot Stage – Treasury Backed Vaults research and development,6/10/24 19:34,arbitrum,Process and Protocol Amendments,https://forum.arbitrum.foundation/t/non-constitutional-pilot-stage-treasury-backed-vaults-research-and-development/24692,24692,67,1694,28,60,2024-06-03T08:02:08.760Z,2024-07-01T02:19:29.335Z,manual
arbitrumfoundation.eth,0xa3ef0957e3d98295219ae94dd1d4b22382753803e80113e632caf7e37e04f7a2, Buffer - LTIPP [Post Council Feedback],4/26/24 18:06,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/buffer-ltipp-application-final/21918,21918,13,1191,4,7,2024-03-03T19:03:37.879Z,2024-07-03T01:57:38.535Z,manual
arbitrumfoundation.eth,0xb04e968c2439cd68e429f722722944c960f82ce75d9f75efe8be52333e1d6554,ARDC Risk Member Election,3/5/24 11:06,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/arbitrum-research-development-collective-elections-applications/20805,20805,45,5777,7,124,2024-01-23T04:23:50.368Z,2024-03-28T17:36:16.241Z,manual
arbitrumfoundation.eth,0xb04e968c2439cd68e429f722722944c960f82ce75d9f75efe8be52333e1d6554,ARDC Risk Member Election,3/5/24 11:06,arbitrum,Committee Selection and Community Initiatives,https://forum.arbitrum.foundation/t/arbitrum-research-development-collective-elections-applications/20805,20805,45,5777,7,124,2024-01-23T04:23:50.368Z,2024-03-28T17:36:16.241Z,manual
arbitrumfoundation.eth,0xc567d5019f4c8aa5c40387824bfb23e839f7c010a9bb1dd22136e317eff84df6,Tide STIP Bridge Challenge,5/20/24 14:07,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/tide-final-stip-round-1/17314,17314,17,1782,5,16,2023-09-27T12:25:26.529Z,2023-12-18T09:28:17.005Z,manual
arbitrumfoundation.eth,0xcb1fd4b0120f271501bf7aa54b757de4d59b1446289b7784332e61c626676a92,Solv STIP Bridge Challenge,5/20/24 14:04,arbitrum,Ecosystem Funding,https://forum.arbitrum.foundation/t/solv-protocol-final-stip-round-1/17236,17236,17,2073,8,12,2023-09-27T04:22:42.697Z,2023-10-12T10:44:51.557Z,manual
